COMPANY,TITLE,COMPANY_URL,LOCATION,BENEFIT,JOB_URL,LISTING_DATE
PSA BDP,Business Analyst Specialist,https://www.linkedin.com/company/psabdp?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Istanbul,Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-specialist-at-psa-bdp-3488344123?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=6CUNEzCmodDLZRW%2FOVTsDg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Securitas Technology Türkiye,Operasyon Uzman Yardımcısı,https://tr.linkedin.com/company/securitas-tech-tr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Beykoz, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/operasyon-uzman-yard%C4%B1mc%C4%B1s%C4%B1-at-securitas-technology-t%C3%BCrkiye-3585544380?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=eZFJdq%2FrCu2HGlNCwIve%2Bw%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
Getir,Business Analyst & Process Development Executive,https://tr.linkedin.com/company/getir?trk=public_jobs_jserp-result_job-search-card-subtitle,"İstanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-process-development-executive-at-getir-3574813765?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=fo3qJteep428B7XTlfq%2Bfg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Mapa Group,Jr. Business Analyst,https://tr.linkedin.com/company/mapa-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-business-analyst-at-mapa-group-3600973302?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=PPe6OR5Vv%2FuFSRkCxvTnlg%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,3 days ago
ZES,İş Analisti,https://tr.linkedin.com/company/zorluenergysolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Unkown,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-at-zes-3602335224?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=4F8BdER%2F9SVupQkz9f7ZFQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Aselsan,Algoritma Geliştirme Mühendisi,https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Unkown,https://tr.linkedin.com/jobs/view/algoritma-geli%C5%9Ftirme-m%C3%BChendisi-at-aselsan-3594250394?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=HCpGLIICl7jMCjsGANArtA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
MetLife Türkiye,Software Developer,https://tr.linkedin.com/company/metlifetr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/software-developer-at-metlife-t%C3%BCrkiye-3605571156?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=9AjKMshuL7Nzll%2B5iibA4A%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Extratik,Data Analyst,https://tr.linkedin.com/company/extratik?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kucukcekmece, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-at-extratik-3603793193?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=LuMz37oB3yB1BQbaHa4N0w%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
LC Waikiki,E ticaret Analitik Yöneticisi,https://tr.linkedin.com/company/lc-waikiki?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/e-ticaret-analitik-y%C3%B6neticisi-at-lc-waikiki-3602122008?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=%2BBYCwfthNbZiMexgDVNOhw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,Unknown
Trendyol Group,Trendyol Go - Strategy & Planning Professionals - Grocery,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/trendyol-go-strategy-planning-professionals-grocery-at-trendyol-group-3337094852?refId=c5YA%2FNQPktxc%2BrDrOtkaJQ%3D%3D&trackingId=aQkqcWHy6SeNOjo5Q7sXcQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,Unknown
Şişecam,Researcher,https://tr.linkedin.com/company/sisecam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/researcher-at-%C5%9Fi%C5%9Fecam-3562439597?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=qqWvibAdS6RHq33fSZHHzw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Koc Finansman A.S.,Yazılım Geliştirme Mühendisi (Deprem İstihdam Seferberliği Özel İş İlanı),https://tr.linkedin.com/company/kocfinans?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-m%C3%BChendisi-deprem-i%CC%87stihdam-seferberli%C4%9Fi-%C3%B6zel-i%CC%87%C5%9F-i%CC%87lan%C4%B1-at-ko%C3%A7-finansman-a-%C5%9F-3602122750?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=Qd1wV60GHvPI8qOraOcpyw%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Midas,Software Engineer,https://tr.linkedin.com/company/getmidas?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-at-midas-3573534914?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=7P%2BEVOlMBrUPSIVXRFedXQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,4 weeks ago
Hayat,Production Engineer,https://tr.linkedin.com/company/hayat-holding?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gölcük, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/production-engineer-at-hayat-kimya-3602186372?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=qKI1EE3RV2KHzxazosxSxQ%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Figopara,Business Analyst,https://tr.linkedin.com/company/figo-platform?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-at-figopara-3598996333?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=qK33FvLE1tZsa867bxolzg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Ankara,Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816035?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=zeTWoe9wLSfyANUiaDqmHg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Bitexen,Data Analytics Assistant Specialist,https://tr.linkedin.com/company/bitexen?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-analytics-assistant-specialist-at-bitexen-3585904822?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=2AGAb6PaCCbNYbMv9MSYWg%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Uygulama Yazılımları Mühendisi,https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/uygulama-yaz%C4%B1l%C4%B1mlar%C4%B1-m%C3%BChendisi-at-aselsan-3584957181?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=8WJbNU97pdBiexUSAJXQkg%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Evyap,R&D Project Engineer,https://tr.linkedin.com/company/evyap?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuzla, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/r-d-project-engineer-at-evyap-3550723751?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=tgXE%2B2%2Fm%2BwTNDnaJZg33Aw%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago
Getir,Business Analyst & Process Development Specialist,https://tr.linkedin.com/company/getir?trk=public_jobs_jserp-result_job-search-card-subtitle,"İstanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-process-development-specialist-at-getir-3574817278?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=yCdgCV4g6xtDVWZsUiWh3w%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
YEO,Software Engineer,https://tr.linkedin.com/company/yeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-at-yeo-3605305162?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=WJDnhi3UwCVl50SOHmjRLw%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,2 days ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580812818?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=yr79YmXgRSleY8TQS4k0WA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
KOBIL,Software Engineer - Recent College Graduate,https://de.linkedin.com/company/kobil-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-recent-college-graduate-at-kobil-3602945194?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=CDzoXFjJvWmAvfFu5cjPyw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
AXA Türkiye,Risk Mühendisi,https://tr.linkedin.com/company/axa-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/risk-m%C3%BChendisi-at-axa-t%C3%BCrkiye-3597090839?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=T%2Fo%2FUQq73NrMKEkkiUNqFQ%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
PSA BDP,Business Analyst Specialist,https://www.linkedin.com/company/psabdp?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Istanbul,Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-specialist-at-psa-bdp-3488344123?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=0eROnZgr7dVKVXV1epDoKg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Securitas Technology Türkiye,Operasyon Uzman Yardımcısı,https://tr.linkedin.com/company/securitas-tech-tr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Beykoz, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/operasyon-uzman-yard%C4%B1mc%C4%B1s%C4%B1-at-securitas-technology-t%C3%BCrkiye-3585544380?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=rWzLIlGpl3X5J%2FY08t%2BpHw%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
Getir,Business Analyst & Process Development Executive,https://tr.linkedin.com/company/getir?trk=public_jobs_jserp-result_job-search-card-subtitle,"İstanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-process-development-executive-at-getir-3574813765?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=1DZcyiz5y3JwqKFWhGhAsA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Mapa Group,Jr. Business Analyst,https://tr.linkedin.com/company/mapa-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-business-analyst-at-mapa-group-3600973302?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=6izIwTNVh7rsVl0Rgtwu6g%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,3 days ago
ZES,İş Analisti,https://tr.linkedin.com/company/zorluenergysolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-at-zes-3602335224?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=QzWXYdGYCvLMzwWLHdEVyg%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Aselsan,Algoritma Geliştirme Mühendisi,https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Unkown,https://tr.linkedin.com/jobs/view/algoritma-geli%C5%9Ftirme-m%C3%BChendisi-at-aselsan-3594250394?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=O1%2FF4Xztln7wWHN5qNi2NQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
MetLife Türkiye,Software Developer,https://tr.linkedin.com/company/metlifetr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/software-developer-at-metlife-t%C3%BCrkiye-3605571156?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=zU%2FGONdJuhSAhasESP7coA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Extratik,Data Analyst,https://tr.linkedin.com/company/extratik?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kucukcekmece, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-at-extratik-3603793193?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=XMARtyHYxl08SiJKBF%2BbmA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
LC Waikiki,E ticaret Analitik Yöneticisi,https://tr.linkedin.com/company/lc-waikiki?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/e-ticaret-analitik-y%C3%B6neticisi-at-lc-waikiki-3602122008?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=clUcCt5mda%2FDeGyPLE2Vbg%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Trendyol Group,Trendyol Go - Strategy & Planning Professionals - Grocery,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/trendyol-go-strategy-planning-professionals-grocery-at-trendyol-group-3337094852?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=g2eJUT8OBD7gnO8Rsktmjw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,Unknown
Turkcell,PROCESS MANAGEMENT EXPERT,https://tr.linkedin.com/company/turkcell?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/process-management-expert-at-turkcell-3585977245?refId=YHXkTeOzhqhBmRvyKKEiiw%3D%3D&trackingId=gLurjf76zzjYBS0Tx%2Bo49w%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,Unknown
Koc Finansman A.S.,Yazılım Geliştirme Mühendisi (Deprem İstihdam Seferberliği Özel İş İlanı),https://tr.linkedin.com/company/kocfinans?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-m%C3%BChendisi-deprem-i%CC%87stihdam-seferberli%C4%9Fi-%C3%B6zel-i%CC%87%C5%9F-i%CC%87lan%C4%B1-at-ko%C3%A7-finansman-a-%C5%9F-3602122750?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=Td06s4ivQs6iYHPcnWsyjA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Midas,Software Engineer,https://tr.linkedin.com/company/getmidas?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-at-midas-3573534914?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=E0YndCv8R3XScDhndxsgGw%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,4 weeks ago
Hayat,Production Engineer,https://tr.linkedin.com/company/hayat-holding?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gölcük, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/production-engineer-at-hayat-kimya-3602186372?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=YRJ2DVv1WYrg3TSlUkJJOA%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Figopara,Business Analyst,https://tr.linkedin.com/company/figo-platform?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-at-figopara-3598996333?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=38Qx512HnUF%2B%2FzcMbYZFAg%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Ankara,Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816035?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=KcLnvzWI31FLqkivAj8fyA%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Bitexen,Data Analytics Assistant Specialist,https://tr.linkedin.com/company/bitexen?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-analytics-assistant-specialist-at-bitexen-3585904822?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=JSD3TC3oGWLy%2FkQlSh5DGg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Uygulama Yazılımları Mühendisi,https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/uygulama-yaz%C4%B1l%C4%B1mlar%C4%B1-m%C3%BChendisi-at-aselsan-3584957181?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=beQmhmWTmHFtJP7ANDJnqw%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Evyap,R&D Project Engineer,https://tr.linkedin.com/company/evyap?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuzla, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/r-d-project-engineer-at-evyap-3550723751?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=2IxoIJUMn4jHJvgLC89DCw%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago
Getir,Business Analyst & Process Development Specialist,https://tr.linkedin.com/company/getir?trk=public_jobs_jserp-result_job-search-card-subtitle,"İstanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-process-development-specialist-at-getir-3574817278?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=Y8sH3bbMI8a8FqJm6N4qIw%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
YEO,Software Engineer,https://tr.linkedin.com/company/yeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-at-yeo-3605305162?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=0F4cqtXOmfC5FJrDU5DCEg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,2 days ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580812818?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=E5%2BBN3ItVInMY6aGfsQwQQ%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
KOBIL,Software Engineer - Recent College Graduate,https://de.linkedin.com/company/kobil-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/software-engineer-recent-college-graduate-at-kobil-3602945194?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=CfKaMGlG3%2Btn7zIlX%2Bkm1Q%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
AXA Türkiye,Risk Mühendisi,https://tr.linkedin.com/company/axa-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/risk-m%C3%BChendisi-at-axa-t%C3%BCrkiye-3597090839?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=%2BlaceclIdFY%2FLBYtMN19Dw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
PSA BDP,Business Analyst Specialist,https://www.linkedin.com/company/psabdp?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Istanbul,Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-specialist-at-psa-bdp-3488344123?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=gTXcaUPk1YMHBgmLvhdG5A%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
Securitas Technology Türkiye,Operasyon Uzman Yardımcısı,https://tr.linkedin.com/company/securitas-tech-tr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Beykoz, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/operasyon-uzman-yard%C4%B1mc%C4%B1s%C4%B1-at-securitas-technology-t%C3%BCrkiye-3585544380?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=mQQE%2F1IV6Peu%2Bi6dnzuO4Q%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,5 days ago
Getir,Business Analyst & Process Development Executive,https://tr.linkedin.com/company/getir?trk=public_jobs_jserp-result_job-search-card-subtitle,"İstanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-process-development-executive-at-getir-3574813765?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=lP9QOW35%2FxKCEyO5NcD5JQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Mapa Group,Jr. Business Analyst,https://tr.linkedin.com/company/mapa-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-business-analyst-at-mapa-group-3600973302?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=O7YCRypVBarWWIhAAPXlzA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,3 days ago
ZES,İş Analisti,https://tr.linkedin.com/company/zorluenergysolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-at-zes-3602335224?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=J%2FeozGc3mf4dTyG8ptPqaw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago
Aselsan,Algoritma Geliştirme Mühendisi,https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Unkown,https://tr.linkedin.com/jobs/view/algoritma-geli%C5%9Ftirme-m%C3%BChendisi-at-aselsan-3594250394?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=Xn939GT93iWUF40aw9kKKQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
MetLife Türkiye,Software Developer,https://tr.linkedin.com/company/metlifetr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/software-developer-at-metlife-t%C3%BCrkiye-3605571156?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=B2t0Zm4hHM%2Bsoqg%2FDM0N9g%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,4 days ago
Extratik,Data Analyst,https://tr.linkedin.com/company/extratik?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kucukcekmece, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-at-extratik-3603793193?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=U5PuB8sigo%2B45UYaktBw4Q%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
LC Waikiki,E ticaret Analitik Yöneticisi,https://tr.linkedin.com/company/lc-waikiki?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/e-ticaret-analitik-y%C3%B6neticisi-at-lc-waikiki-3602122008?refId=U8eTxE3MryFHLE%2BjgabgFg%3D%3D&trackingId=xe3oJ%2FMa4CYyCLqu8aa4Cw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago
